date,band,label,supply,cost_basis,profit_percent,supply_percent,supply_usd,realized_cap_usd,realized_cap_percent,utxo_count
2026-08-30,range_6m_12m,6-12m,3659549.16083919,93237.49709493,77.140553,18.227125,286625933535.00586,341207204252.5047,32.02025927,45314484
2026-08-30,range_12m_18m,1-1.5y,1627232.381227,105826.72730187,77.140553,8.1047601,127449305870.40541,172204677464.88788,16.160381,32431390
2026-08-29,range_10y_inf,>10y,3565259.97377652,119.62753071,77.09390076,17.75794915,278951104484.2018,426503247.0136626,0.04003299,16928627
2026-08-29,range_7y_10y,7-10y,1668646.27477385,6478.31138683,77.09390076,8.31124123,130557301505.43889,10810010162.466185,1.0146628,47394280
2026-08-29,range_5y_7y,5-7y,1506237.11068466,30200.33486469,77.09390076,7.50230901,117850173263.9472,45488865128.30517,4.26973319,29409637
2026-08-29,range_3y_5y,3-5y,1812499.50041759,30905.90069432,77.09390076,9.02774951,141812586245.42673,56016929568.40651,5.25793164,28020223
2026-08-29,range_2y_3y,2-3y,1235132.99943371,55616.26382927,77.09390076,6.15198588,96638594916.25256,68693482760.73952,6.44779425,95451177
2026-08-29,range_1m_3m,1-3m,1116385.98482276,63502.89117718,77.09390076,5.56052734,87347656492.80887,70893737705.9242,6.65431735,28743775
2026-08-29,range_1w_1m,1w-1m,907168.83946096,66066.29823651,77.09390076,4.51845258,70978203997.06664,59933287098.69556,5.62553372,11542502
2026-08-29,range_3m_6m,3-6m,1135351.57129492,74584.96879798,77.09390076,5.65499168,88831551449.28119,84680161519.77107,7.94835604,33269574
2026-08-29,range_0d_1d,<1d,95791.01697036,77932.81467818,77.09390076,0.47711865,7494827917.203039,7465263573.385281,0.70071398,780626
2026-08-29,range_1d_1w,1d-1w,582922.15454599,78857.20332551,77.09390076,2.90343539,45608673711.01479,45967610863.97991,4.31466982,3417403
2026-08-29,range_18m_2y,1.5-2y,1166367.96048259,87025.87076502,77.09390076,5.809479,91258318665.31892,101504187393.41263,9.52751396,49559576
2026-08-29,range_6m_12m,6-12m,3670654.70413388,93386.60177168,77.09390076,18.28290225,287197340847.3969,342789969096.28864,32.17538408,45574408
2026-08-29,range_12m_18m,1-1.5y,1614562.32575317,105731.16984909,77.09390076,8.04185835,126325694995.6322,170709563496.15518,16.02335619,32172319
2026-08-28,range_10y_inf,>10y,3564704.09501422,119.55373674,76.40133351,17.75558391,276951590592.2541,426173694.9224972,0.04000368,16913678
2026-08-28,range_7y_10y,7-10y,1668410.24990544,6474.46741501,76.40133351,8.31025448,129623346049.39725,10802067797.881554,1.01395851,47263510
2026-08-28,range_5y_7y,5-7y,1506351.96542157,30175.32557971,76.40133351,7.50305159,117032595608.36218,45454660994.23437,4.26669609,29531155
2026-08-28,range_3y_5y,3-5y,1811231.60539444,30919.72941643,76.40133351,9.02163936,140719526971.83157,56002791149.286354,5.25681822,28010904
2026-08-28,range_2y_3y,2-3y,1236312.1075406,55551.09522353,76.40133351,6.15799875,96052462006.79811,68678491611.98611,6.44664915,95156842
2026-08-28,range_1m_3m,1-3m,1078716.28117707,63503.5520576,76.40133351,5.3730231,83808412116.89941,68502315517.1081,6.43011201,28767476
2026-08-28,range_1w_1m,1w-1m,926074.68095776,65639.94774029,76.40133351,4.61272416,71949269578.13667,60787493661.66902,5.70594425,11542919
2026-08-28,range_3m_6m,3-6m,1137435.64433565,74551.9470912,76.40133351,5.66550084,88370479708.45026,84798041976.15338,7.9597442,32961568
2026-08-28,range_0d_1d,<1d,228560.31932719,78630.99416333,76.40133351,1.13844567,17757475037.68227,17971925134.985058,1.68697205,622704
2026-08-28,range_1d_1w,1d-1w,468588.28125936,78748.72175408,76.40133351,2.33401099,36405902528.95944,36900728178.11544,3.46376343,3534706
2026-08-28,range_18m_2y,1.5-2y,1165507.78162326,86981.5978615,76.40133351,5.80532652,90551480674.00072,101377729165.60335,9.51603094,49832971
2026-08-28,range_6m_12m,6-12m,3694677.15612237,93561.09026502,76.40133351,18.40297218,287049552456.29565,345678022904.07306,32.44778502,45729986
2026-08-28,range_12m_18m,1-1.5y,1589953.99847203,105635.65309225,76.40133351,7.91946846,123527865738.20412,167955829015.2279,15.76552246,31884679
2026-08-27,range_10y_inf,>10y,3565085.25082598,119.56233748,78.45617418,17.75784729,286131063444.0611,426249925.9163493,0.04002648,16894705
2026-08-27,range_7y_10y,7-10y,1667668.83465011,6470.88536886,78.45617418,8.30673221,133845847590.99382,10791293862.233824,1.01334326,47163375
2026-08-27,range_5y_7y,5-7y,1507276.80703218,30146.30249864,78.45617418,7.50781243,120972903972.14635,45438822573.98126,4.2668771,29625084
2026-08-27,range_3y_5y,3-5y,1807987.79653845,30944.04147791,78.45617418,9.00566717,145107742037.1856,55946449367.64041,5.25358295,27992975
2026-08-27,range_2y_3y,2-3y,1240707.66434674,55354.16729392,78.45617418,6.18001974,99578264878.9339,68678339615.099266,6.44915554,94663531
2026-08-27,range_1m_3m,1-3m,1014836.67948605,63625.93274016,78.45617418,5.05494638,81450029352.3436,64569930311.227394,6.06336039,28789319
2026-08-27,range_1w_1m,1w-1m,971151.17517434,64630.94030287,78.45617418,4.83734695,77943863601.35526,62766413627.75478,5.89400336,11677658
2026-08-27,range_3m_6m,3-6m,1128352.71464111,74536.65991388,78.45617418,5.62037477,90560741038.50748,84103642554.10379,7.89764976,32795424
2026-08-27,range_1d_1w,1d-1w,486046.60827656,78213.27255985,78.45617418,2.42101965,39009735567.28548,38015295849.92407,3.56977989,3367546
2026-08-27,range_0d_1d,<1d,209835.55874441,79964.45546476,78.45617418,1.0452002,16841244275.436684,16779386192.139519,1.57564775,752297
2026-08-27,range_18m_2y,1.5-2y,1168578.90787355,86871.23638606,78.45617418,5.82074322,93789265081.58264,101515894541.64462,9.532726,50317944
2026-08-27,range_6m_12m,6-12m,3727838.98432336,93627.07978253,78.45617418,18.56853083,299193555802.21924,349026678001.67914,32.7749236,45790816
2026-08-27,range_12m_18m,1-1.5y,1580744.68463812,105558.7837167,78.45617418,7.87375918,126869380625.4032,166861486277.032,15.66892392,31622079
2026-08-26,range_10y_inf,>10y,3564624.43560372,119.50006539,77.76449342,17.75595547,281194743781.9818,425972853.1609538,0.04002657,16882942
2026-08-26,range_7y_10y,7-10y,1668985.34457935,6468.83788765,77.76449342,8.31347874,131657602314.95148,10796395630.94214,1.014484,47058082
2026-08-26,range_5y_7y,5-7y,1507137.59042696,30128.0705721,77.76449342,7.5072896,118890271960.03217,45407147686.25009,4.26668552,29716913
2026-08-26,range_3y_5y,3-5y,1803739.97750567,30971.84619153,77.76449342,8.98471278,142287696778.95184,55865157152.827774,5.24937304,27995783
2026-08-26,range_2y_3y,2-3y,1244079.99030792,55192.02008578,77.76449342,6.19695828,98139021498.25706,68663287813.39329,6.4519502,94199900
2026-08-26,range_1m_3m,1-3m,1052147.24546047,63878.59794557,77.76449342,5.24091106,82998442178.96323,67209690872.31085,6.31536288,28863638
2026-08-26,range_1w_1m,1w-1m,916396.6952226,64018.95145376,77.76449342,4.5647162,72289784960.79099,58666755543.83986,5.51262541,11743764
2026-08-26,range_3m_6m,3-6m,1112285.13881063,74530.86031142,77.76449342,5.54046738,87742408848.57462,82899568307.16551,7.78966321,32579452
2026-08-26,range_1d_1w,1d-1w,447688.46842228,76933.04003163,77.76449342,2.23000674,35315822591.231834,34442034862.83085,3.236348,3122269
2026-08-26,range_0d_1d,<1d,258491.74706376,78502.98294163,77.76449342,1.28758808,20391073982.255394,20292373210.297386,1.90677414,805957
2026-08-26,range_18m_2y,1.5-2y,1164029.45892407,86854.7198539,77.76449342,5.79821398,91824250035.30467,101101452556.53564,9.50000442,50712753
2026-08-26,range_6m_12m,6-12m,3755548.5501625,93707.22927137,77.76449342,18.70697854,296255757486.239,351922049029.8277,33.06837771,45862920
2026-08-26,range_12m_18m,1-1.5y,1580500.77406103,105367.51317491,77.76449342,7.87272316,124677513224.20728,166533436133.8306,15.64832491,31461286
2026-08-25,range_10y_inf,>10y,3564621.65183554,119.48971137,77.51445276,17.75636173,279703987789.7744,425935612.3314859,0.04004791,16869289
2026-08-25,range_7y_10y,7-10y,1668624.42331512,6466.35770204,77.51445276,8.3118776,130931400555.32172,10789922391.519014,1.01450507,46959598
2026-08-25,range_5y_7y,5-7y,1507671.53550948,30106.74817963,77.51445276,7.51012695,118301963559.5789,45391087257.18698,4.26782387,29803919
2026-08-25,range_3y_5y,3-5y,1802962.26972237,30985.78906474,77.51445276,8.98105139,141472443903.3162,55866208581.30215,5.25273029,27997236
2026-08-25,range_2y_3y,2-3y,1245474.93122664,55132.17769265,77.51445276,6.20405349,97728269359.77962,68665745220.128716,6.4561861,93822784
2026-08-25,range_1w_1m,1w-1m,932875.4725234,63878.38448233,77.51445276,4.64690953,73199631058.09679,59590578107.98662,5.60290813,11898057
2026-08-25,range_1m_3m,1-3m,1062476.63294999,64045.95424783,77.51445276,5.29248859,83369002434.39229,68047329823.30408,6.39804059,28935473
2026-08-25,range_3m_6m,3-6m,1114949.18689191,74420.17123528,77.51445276,5.55386883,87486348963.8652,82974709407.12697,7.80156342,32203915
2026-08-25,range_1d_1w,1d-1w,421431.22998461,75283.18658262,77.51445276,2.09926497,33068304891.529446,31726685918.675606,2.98305055,3050355
2026-08-25,range_0d_1d,<1d,256223.22096295,79157.06430446,77.51445276,1.2763184,20104982707.14765,20281877978.060318,1.90697091,685246
2026-08-25,range_18m_2y,1.5-2y,1162990.44156138,86838.95067526,77.51445276,5.79317554,91255986199.43425,100992869590.5461,9.49569191,51050342
2026-08-25,range_6m_12m,6-12m,3759552.26904308,93879.1217534,77.51445276,18.72736479,294999544036.8716,352943465203.77686,33.18494088,45935689
2026-08-25,range_12m_18m,1-1.5y,1575327.15102449,105291.60994164,77.51445276,7.8471382,123610674358.1501,165868731916.14578,15.59554038,31303831
2026-08-24,range_10y_inf,>10y,3564362.77870972,119.44173952,77.83104123,17.75546468,281068580720.31824,425733690.5668277,0.04006489,16855023
2026-08-24,range_7y_10y,7-10y,1669269.00482656,6462.58608204,77.83104123,8.31527224,131630560399.03421,10787794637.776052,1.01521638,46880643
2026-08-24,range_5y_7y,5-7y,1507037.63231588,30075.49521972,77.83104123,7.50713525,118837771210.3893,45324903106.65242,4.26543012,29871897
2026-08-24,range_3y_5y,3-5y,1802884.17147297,31020.04723117,77.83104123,8.98086088,142166812622.38675,55925552151.41623,5.26303463,28008255
2026-08-24,range_2y_3y,2-3y,1250243.82663622,55017.86042365,77.83104123,6.22794634,98588241355.77702,68785740349.39836,6.47327956,93287745
2026-08-24,range_1w_1m,1w-1m,922548.40371951,63862.29656752,77.83104123,4.59556914,72747749479.3902,58916059756.22819,5.54446493,11995351
2026-08-24,range_1m_3m,1-3m,1093622.94218341,64223.32969515,77.83104123,5.44775735,86237868389.46306,70236106778.02284,6.60977045,28795928
2026-08-24,range_1d_1w,1d-1w,404204.29587982,73418.16496696,77.83104123,2.01349738,31873615234.283886,29675937675.258945,2.7927393,3106612
2026-08-24,range_3m_6m,3-6m,1118524.71636602,74342.11948855,77.83104123,5.57180268,88201503058.95584,83153498114.97803,7.82539865,31982931
2026-08-24,range_0d_1d,<1d,238041.8441947,78498.02395054,77.83104123,1.18577817,18770839965.97874,18685814386.82681,1.7584822,686527
2026-08-24,range_18m_2y,1.5-2y,1161176.94405194,86819.9305385,77.83104123,5.78426987,91564853493.38638,100813301625.50107,9.48732515,51490128
2026-08-24,range_6m_12m,6-12m,3770711.26403603,94008.46243166,77.83104123,18.78336601,297340234170.0965,354478768205.76013,33.35924207,46022963
2026-08-24,range_12m_18m,1-1.5y,1572108.84215818,105209.7430552,77.83104123,7.83128002,123968975224.01384,165401167338.2725,15.56555166,31167976
2026-08-23,range_10y_inf,>10y,3563913.7634292,119.38069544,76.68645272,17.75362041,276412994565.82745,425462503.5605141,0.04009958,16839719
2026-08-23,range_7y_10y,7-10y,1664687.93679945,6448.83544218,76.68645272,8.29263548,129111254697.02628,10735298567.003181,1.0117954,46800829
2026-08-23,range_5y_7y,5-7y,1511591.26020402,29990.55614032,76.68645272,7.52998507,117237255031.24858,45333462550.35878,4.27265142,29942263
2026-08-23,range_3y_5y,3-5y,1798088.41177185,31050.70607387,76.68645272,8.95716935,139457639938.44272,55831914768.75398,5.26212419,28014101
2026-08-23,range_2y_3y,2-3y,1252475.52851953,54808.63416857,76.68645272,6.23920122,97140541112.69695,68646473047.71623,6.46988855,92703713
2026-08-23,range_1w_1m,1w-1m,949496.35355852,63864.98024877,76.68645272,4.72991182,73641829695.65224,60639565866.29591,5.7152424,11943617
2026-08-23,range_1m_3m,1-3m,1109910.10278266,64339.38243335,76.68645272,5.52901219,86083332979.92694,71410930569.57632,6.730437,28750439
2026-08-23,range_1d_1w,1d-1w,508060.23036995,72515.52641245,76.68645272,2.53089976,39404558869.35825,36842255054.508156,3.47236025,3179812
2026-08-23,range_3m_6m,3-6m,1122704.87480753,74243.11742355,76.68645272,5.59274929,87075680574.43732,83353109852.32669,7.85598018,31821381
2026-08-23,range_0d_1d,<1d,84852.03536664,77233.62790631,76.68645272,0.42269003,6581024892.176631,6553430526.599807,0.61765686,760442
2026-08-23,range_18m_2y,1.5-2y,1156310.5790712,86698.78859944,76.68645272,5.76015596,89682099799.65355,100250726450.18564,9.44857032,51978867
2026-08-23,range_6m_12m,6-12m,3776162.99416899,94146.83922331,76.68645272,18.81093899,292874797335.8888,355513810293.0408,33.50696154,46120366
2026-08-23,range_12m_18m,1-1.5y,1576038.84570142,104996.35116071,76.68645272,7.85103043,122235734591.18404,165478328086.18497,15.59623231,30953804
2026-08-22,range_10y_inf,>10y,3563543.58997623,119.33288912,75.9025247,17.75215222,274137423985.94888,425247952.090938,0.04008959,16819705
2026-08-22,range_7y_10y,7-10y,1664635.48096697,6445.70440342,75.9025247,8.29254974,128057612066.68448,10729748249.757463,1.01153044,46692685
2026-08-22,range_5y_7y,5-7y,1511765.0254441,29967.20658422,75.9025247,7.53101013,116297544644.33601,45303374824.28256,4.27090568,30045604
2026-08-22,range_3y_5y,3-5y,1798128.7094711,31066.64143541,75.9025247,8.95755973,138327021955.37732,55861819871.84766,5.26628677,28013602
2026-08-22,range_2y_3y,2-3y,1251584.46643496,54751.33899128,75.9025247,6.2348944,96282291170.62572,68525925398.00351,6.46017576,92111467
2026-08-22,range_1w_1m,1w-1m,949180.46089125,63881.02733309,75.9025247,4.72843831,73018858862.41078,60634622966.2291,5.71623541,11832787
2026-08-22,range_1m_3m,1-3m,1112017.72222967,64391.93904951,75.9025247,5.53962857,85545655918.52284,71604977391.7837,6.75044863,28801735
2026-08-22,range_1d_1w,1d-1w,478957.59253924,71683.17100836,75.9025247,2.38597561,36845403262.794044,34333199011.74367,3.2367093,3292489
2026-08-22,range_3m_6m,3-6m,1133146.2009039,74095.47271944,75.9025247,5.64488222,87171034301.09346,83961003416.21126,7.9152939,31574200
2026-08-22,range_0d_1d,<1d,111404.96091711,77409.48332,75.9025247,0.55497506,8570196556.870394,8623800463.87811,0.81299547,758947
2026-08-22,range_18m_2y,1.5-2y,1156711.74644642,86615.03233718,75.9025247,5.76227636,88983892145.18484,100188625323.25557,9.44512788,52518916
2026-08-22,range_6m_12m,6-12m,3773816.54403744,94326.93440393,75.9025247,18.79964818,290313369222.70703,355972545601.88403,33.55876184,46036730
2026-08-22,range_12m_18m,1-1.5y,1568975.41629257,104895.8999827,75.9025247,7.81600946,120698643936.77753,164579088342.74435,15.51543932,30804590
2026-08-21,range_10y_inf,>10y,3563824.18915739,119.30664108,77.4855475,17.75395911,279065855132.6169,425187893.3913027,0.04010757,16801056
2026-08-21,range_7y_10y,7-10y,1664909.66589899,6443.68523376,77.4855475,8.29410671,130371032624.51144,10728153829.696793,1.0119765,46596436
2026-08-21,range_5y_7y,5-7y,1511443.68968948,29950.85675337,77.4855475,7.52958284,118353853433.97607,45269033440.68178,4.27018467,30139624
2026-08-21,range_3y_5y,3-5y,1799814.74268982,31076.72772251,77.4855475,8.96616546,140934797450.76273,55932352709.52816,5.27604539,28001241
2026-08-21,range_2y_3y,2-3y,1250830.35875402,54673.1568622,77.4855475,6.2312813,97946482532.31012,68386844412.15929,6.4508657,91586463
2026-08-21,range_1w_1m,1w-1m,969126.41483586,63922.31840692,77.4855475,4.82791233,75887607618.41064,61948807265.69485,5.8435718,11697919
2026-08-21,range_1m_3m,1-3m,1104002.32052655,64433.70829291,77.4855475,5.49982575,86449088196.73788,71134963475.5063,6.71009314,28881736
2026-08-21,range_1d_1w,1d-1w,314510.78025378,67854.81059216,77.4855475,1.56680331,24627819774.886066,21341069423.313866,2.01308269,3468481
2026-08-21,range_3m_6m,3-6m,1141377.4139835,74020.93523219,77.4855475,5.68601784,89375751203.27953,84485823635.96072,7.96946703,31408017
2026-08-21,range_0d_1d,<1d,256647.53112175,77250.05686773,77.4855475,1.27854505,20096828277.351093,19826036374.11801,1.87017107,619609
2026-08-21,range_18m_2y,1.5-2y,1159234.25344266,86506.15134356,77.4855475,5.77497554,90774034033.5037,100280893770.95184,9.4594009,52895646
2026-08-21,range_6m_12m,6-12m,3782148.80855952,94486.92271127,77.4855475,18.8415903,296161801334.26263,357363602156.88196,33.70976717,46018242
2026-08-21,range_12m_18m,1-1.5y,1555535.24763764,104784.57496237,77.4855475,7.74923445,121806450327.0461,162996099762.69183,15.37526636,30792381
2026-08-20,range_10y_inf,>10y,3563781.60258625,119.28952947,73.43663723,17.75412561,260390718189.61868,425121830.5101075,0.0401672,16785711
2026-08-20,range_7y_10y,7-10y,1665996.76463905,6441.73610368,73.43663723,8.29969934,121727463246.09952,10731911507.395472,1.01399371,46502427
2026-08-20,range_5y_7y,5-7y,1511701.22734714,29936.95537997,73.43663723,7.53102644,110453729260.90334,45255732190.92984,4.27594169,30238905
2026-08-20,range_3y_5y,3-5y,1801812.81928936,31081.85320855,73.43663723,8.97631075,131650978196.17671,56003681558.44415,5.29145072,27985127
2026-08-20,range_2y_3y,2-3y,1250382.54637844,54610.77539046,73.43663723,6.22918329,91360258728.2469,68284360392.43011,6.45177814,91142492
2026-08-20,range_1w_1m,1w-1m,968816.86237218,64036.93528556,73.43663723,4.82647316,70787423787.20148,62040062719.291374,5.86179204,11566946
2026-08-20,range_1d_1w,1d-1w,258954.49183794,64380.3374805,73.43663723,1.29006519,18920729053.423256,16671577576.617456,1.575197,3645478
2026-08-20,range_1m_3m,1-3m,1104302.28878303,64477.344411,73.43663723,5.50143744,80686781105.21046,71202479007.72382,6.7274936,29150372
2026-08-20,range_0d_1d,<1d,280171.82344317,71833.61929667,73.43663723,1.39576616,20470991339.62614,20125756102.87044,1.90156154,574646
2026-08-20,range_3m_6m,3-6m,1150108.73967949,74018.46182835,73.43663723,5.72963703,84033668197.84006,85129279846.41867,8.04335317,31231178
2026-08-20,range_18m_2y,1.5-2y,1160680.89331001,86407.78650943,73.43663723,5.78230562,84806131548.19359,100291866834.71121,9.47597473,53251119
2026-08-20,range_6m_12m,6-12m,3804831.93331849,94552.06363335,73.43663723,18.95499546,278003264562.73615,359754711073.31696,33.9910569,45905000
2026-08-20,range_12m_18m,1-1.5y,1551435.29856641,104718.47531408,73.43663723,7.72897451,113356932794.4405,162463939014.31985,15.35023955,30721499
2026-08-19,range_10y_inf,>10y,3563538.42071316,119.23122634,69.02940032,17.75326513,246401482809.44928,424885056.0152086,0.04017997,16770405
2026-08-19,range_7y_10y,7-10y,1665950.86365353,6436.58028054,69.02940032,8.29963477,115192461713.31073,10723026477.341272,1.01404099,46433139
2026-08-19,range_5y_7y,5-7y,1512417.72983729,29911.19388238,69.02940032,7.5347449,104576386518.83249,45238219948.31023,4.27802817,30302225
2026-08-19,range_3y_5y,3-5y,1802178.61083176,31094.15404238,69.02940032,8.97831058,124611952944.10516,56037219337.08593,5.29925367,27946555
2026-08-19,range_2y_3y,2-3y,1250392.912548,54557.85370129,69.02940032,6.22935809,86458635034.04979,68218753591.91778,6.45122089,90718649
2026-08-19,range_1d_1w,1d-1w,266917.71741823,63616.08883888,69.02940032,1.32976285,18456071913.714153,16980261223.95034,1.60576689,3782395
2026-08-19,range_1w_1m,1w-1m,1026822.47882685,64092.15092489,69.02940032,5.11554796,70999818577.61925,65811261286.041016,6.22355234,11557510
2026-08-19,range_1m_3m,1-3m,1107688.24143299,64525.13341552,69.02940032,5.51841477,76591295773.10918,71473731561.27054,6.75903334,29276950
2026-08-19,range_0d_1d,<1d,179840.52280618,67702.04159388,69.02940032,0.89595119,12435104173.733341,12175570555.28868,1.15140326,603604
2026-08-19,range_3m_6m,3-6m,1152653.61232868,73975.99439338,69.02940032,5.74242867,79700434150.67648,85268697163.13481,8.06357741,30877162
2026-08-19,range_18m_2y,1.5-2y,1162396.01015011,86286.48404263,69.02940032,5.79096452,80374073939.53542,100299064781.03067,9.48494934,53644883
2026-08-19,range_6m_12m,6-12m,3829218.81380653,94620.96705065,69.02940032,19.07686373,264771999717.89407,362324387210.9139,34.26381358,45974073
2026-08-19,range_12m_18m,1-1.5y,1552564.48219765,104652.56514788,69.02940032,7.73475283,107352340681.15544,162479855619.47235,15.36518015,30620985
2026-08-18,range_10y_inf,>10y,3564319.78997539,119.26255455,56.21003719,17.7574979,230610007980.26086,425089883.3953423,0.04020333,16755325
2026-08-18,range_7y_10y,7-10y,1666615.60834973,6438.28524493,56.21003719,8.30310547,107829336700.51312,10730146680.21608,1.0148152,46363507
2026-08-18,range_5y_7y,5-7y,1512123.91083482,29893.32508446,56.21003719,7.53342538,97833788125.71944,45202411634.571884,4.27506687,30366497
2026-08-18,range_3y_5y,3-5y,1803378.99196249,31108.00392388,56.21003719,8.98446283,116677870739.19539,56099520758.21821,5.30567273,27907564
2026-08-18,range_2y_3y,2-3y,1247887.28132566,54520.51277819,56.21003719,6.21699429,80737788094.75551,68035454467.25754,6.43452654,90402586
2026-08-18,range_1d_1w,1d-1w,328783.56357571,63544.68986336,56.21003719,1.63800494,21272159819.44667,20892449579.587692,1.97592597,3747092
2026-08-18,range_1w_1m,1w-1m,985534.79452813,64138.40475635,56.21003719,4.90995002,63763691313.602936,63210629552.91175,5.97821352,11653214
2026-08-18,range_0d_1d,<1d,150682.11861833,64483.81556915,56.21003719,0.75070071,9749070404.621471,9716557946.55273,0.91895396,752776
2026-08-18,range_1m_3m,1-3m,1098213.32736664,64613.79586714,56.21003719,5.47131627,71053945524.28706,70959731753.04283,6.71109322,29063846
2026-08-18,range_3m_6m,3-6m,1167153.5413286,73841.29809936,56.21003719,5.81477751,75514348694.80008,86184132572.9713,8.15095736,30775675
2026-08-18,range_18m_2y,1.5-2y,1160318.55144684,86117.94384136,56.21003719,5.78072548,75072127692.18108,99924247851.58365,9.4504436,53905694
2026-08-18,range_6m_12m,6-12m,3833701.35394114,94830.52101211,56.21003719,19.09956113,248038883130.74384,363551896799.07275,34.38331305,45963407
2026-08-18,range_12m_18m,1-1.5y,1553483.20829748,104550.56364515,56.21003719,7.73947806,100509717469.86728,162417545040.77258,15.36081463,30560071
2026-08-17,range_10y_inf,>10y,3564132.21547681,119.20070539,55.35513446,17.75697532,229742765781.7714,424847074.1980164,0.04017221,16737024
2026-08-17,range_7y_10y,7-10y,1666859.00186336,6435.07489217,55.35513446,8.30451071,107445171532.47644,10726362511.683798,1.0142512,46278429
2026-08-17,range_5y_7y,5-7y,1512107.28355756,29877.62672679,55.35513446,7.5335173,97469927735.77577,45178176988.989716,4.27190674,30450194
2026-08-17,range_3y_5y,3-5y,1803755.79159182,31117.03761344,55.35513446,8.98654851,116269492628.72806,56127536812.41498,5.30724387,27893136
2026-08-17,range_2y_3y,2-3y,1247574.97506486,54491.34575476,55.35513446,6.21558256,80418263959.71149,67982039321.24077,6.42816845,89824456
2026-08-17,range_1d_1w,1d-1w,304153.59023174,63464.60086516,55.35513446,1.51533318,19605638292.222374,19302986205.762363,1.82522984,3615109
2026-08-17,range_0d_1d,<1d,178683.49678536,63946.60370869,55.35513446,0.89022467,11517878201.253828,11426202758.217007,1.0804259,805766
2026-08-17,range_1w_1m,1w-1m,962962.045121,64155.30794361,55.35513446,4.79760352,62072210067.93454,61779126542.74866,5.84164047,11972032
2026-08-17,range_1m_3m,1-3m,1113006.07985713,64784.51373501,55.35513446,5.54514263,71743998162.56421,72105557667.65173,6.81807541,28810493
2026-08-17,range_3m_6m,3-6m,1163373.46868744,73742.15084503,55.35513446,5.79607958,74990663133.30612,85789661817.05348,8.11200139,30620724
2026-08-17,range_18m_2y,1.5-2y,1160018.4082396,86063.05840573,55.35513446,5.77936423,74774397063.46037,99834732020.04648,9.44005918,54440774
2026-08-17,range_6m_12m,6-12m,3842025.52914979,94899.41620288,55.35513446,19.14147634,247655675465.15997,364605979752.891,34.47599806,45940644
2026-08-17,range_12m_18m,1-1.5y,1553078.53092449,104490.19209358,55.35513446,7.73764144,100110920582.99213,162281474032.71655,15.34482728,30395864
2026-08-16,range_10y_inf,>10y,3563658.19708684,119.13853225,47.44544671,17.75505045,224115523896.63998,424569007.0416654,0.04014449,16723054
2026-08-16,range_7y_10y,7-10y,1666922.04306449,6431.39048832,47.44544671,8.30502909,104831352030.79974,10720626572.529556,1.0136729,46184349
2026-08-16,range_5y_7y,5-7y,1512335.79855908,29857.70283652,47.44544671,7.53484114,95109550651.8501,45154872862.40846,4.26955185,30539715
2026-08-16,range_3y_5y,3-5y,1803363.02223125,31127.904995,47.44544671,8.98481271,113412012642.95547,56134912827.51484,5.3077532,27884249
2026-08-16,range_2y_3y,2-3y,1248993.46359115,54448.4210594,47.44544671,6.22280273,78548168470.54324,68005722006.043724,6.4301799,89340578
2026-08-16,range_0d_1d,<1d,86800.59918538,63013.98741679,47.44544671,0.43246264,5458818069.835123,5469651864.837622,0.5171748,884863
2026-08-16,range_1d_1w,1d-1w,386000.26076022,63547.28250275,47.44544671,1.92315136,24275237938.148502,24529267616.663105,2.31932842,3453218
2026-08-16,range_1w_1m,1w-1m,950299.54471644,64151.21152829,47.44544671,4.73463375,59763554343.38911,60962867108.341934,5.76425323,12190360
2026-08-16,range_1m_3m,1-3m,1141413.03464991,64961.30983627,47.44544671,5.6868097,71782524051.30554,74147685795.05194,7.01092415,28573386
2026-08-16,range_3m_6m,3-6m,1170647.3349302,73576.90381777,47.44544671,5.83246242,73621045076.81377,86132606366.69212,8.14414049,30511159
2026-08-16,range_18m_2y,1.5-2y,1161429.05782563,85994.32908778,47.44544671,5.78653462,73041315235.04501,99876312610.76494,9.4436562,54903206
2026-08-16,range_6m_12m,6-12m,3832984.61326772,95128.89208154,47.44544671,19.09690308,241053240008.3941,364627579625.73474,34.4768185,45908646
2026-08-16,range_12m_18m,1-1.5y,1546389.69668265,104382.15760892,47.44544671,7.70450632,97251172209.41855,161415493043.94513,15.26240188,30245910
2026-08-15,range_10y_inf,>10y,3563437.50827064,119.10816691,48.39533059,17.75439598,224695493969.21118,424434509.4938837,0.04012235,16711002
2026-08-15,range_7y_10y,7-10y,1667170.21926469,6429.35588972,48.39533059,8.30647378,105124794549.92216,10718830668.398262,1.0132651,46086260
2026-08-15,range_5y_7y,5-7y,1511731.53509287,29839.0259509,48.39533059,7.53201936,95323479993.16394,45108596506.427605,4.26417471,30629444
2026-08-15,range_3y_5y,3-5y,1801898.6852357,31143.91444297,48.39533059,8.97774205,113620209200.18828,56118178487.873146,5.30492491,27868394
2026-08-15,range_2y_3y,2-3y,1251107.31185717,54364.15475631,48.39533059,6.23349072,78889604432.17293,68015391518.55528,6.42958404,89009469
2026-08-15,range_0d_1d,<1d,90167.68375456,63036.34083402,48.39533059,0.44924957,5685597739.33651,5683840845.366197,0.53730092,765548
2026-08-15,range_1d_1w,1d-1w,379361.3365151,63643.39559581,48.39533059,1.89012193,23920942265.225372,24143843613.58728,2.28234916,3481764
